date,product_id,units_sold,base_price,release_date,lifecycle,category,current_price
2025-01-02,iPhone15,8,799,2023-09-01,Decline,Smartphones,647.7
2025-01-03,iPhone15,9,799,2023-09-01,Decline,Smartphones,715.62
2025-01-04,iPhone15,10,799,2023-09-01,Decline,Smartphones,715.37
2025-01-05,iPhone15,9,799,2023-09-01,Decline,Smartphones,681.07
2025-01-06,iPhone15,8,799,2023-09-01,Decline,Smartphones,680.83
2025-01-07,iPhone15,8,799,2023-09-01,Decline,Smartphones,714.62
2025-01-08,iPhone15,7,799,2023-09-01,Decline,Smartphones,680.35
2025-01-09,iPhone15,7,799,2023-09-01,Decline,Smartphones,714.11
2025-01-10,iPhone15,9,799,2023-09-01,Decline,Smartphones,679.87
2025-01-11,iPhone15,9,799,2023-09-01,Decline,Smartphones,679.63
2025-01-12,iPhone15,9,799,2023-09-01,Decline,Smartphones,679.39
2025-01-13,iPhone15,7,799,2023-09-01,Decline,Smartphones,713.11
2025-01-14,iPhone15,7,799,2023-09-01,Decline,Smartphones,678.91
2025-01-15,iPhone15,7,799,2023-09-01,Decline,Smartphones,678.67
2025-01-16,iPhone15,7,799,2023-09-01,Decline,Smartphones,678.43
2025-01-17,iPhone15,8,799,2023-09-01,Decline,Smartphones,678.19
2025-01-18,iPhone15,8,799,2023-09-01,Decline,Smartphones,644.05
2025-01-19,iPhone15,8,799,2023-09-01,Decline,Smartphones,643.83
2025-01-20,iPhone15,7,799,2023-09-01,Decline,Smartphones,711.35
2025-01-21,iPhone15,7,799,2023-09-01,Decline,Smartphones,677.23
2025-01-22,iPhone15,6,799,2023-09-01,Decline,Smartphones,710.84
2025-01-23,iPhone15,7,799,2023-09-01,Decline,Smartphones,676.75
2025-01-24,iPhone15,8,799,2023-09-01,Decline,Smartphones,676.51
2025-01-25,iPhone15,7,799,2023-09-01,Decline,Smartphones,710.09
2025-01-26,iPhone15,7,799,2023-09-01,Decline,Smartphones,676.03
2025-01-27,iPhone15,7,799,2023-09-01,Decline,Smartphones,675.79
2025-01-28,iPhone15,6,799,2023-09-01,Decline,Smartphones,675.55
2025-01-29,iPhone15,7,799,2023-09-01,Decline,Smartphones,641.55
2025-01-30,iPhone15,6,799,2023-09-01,Decline,Smartphones,708.83
2025-01-31,iPhone15,7,799,2023-09-01,Decline,Smartphones,674.84
2025-02-01,iPhone15,7,799,2023-09-01,Decline,Smartphones,674.6
2025-02-02,iPhone15,8,799,2023-09-01,Decline,Smartphones,674.36
2025-02-03,iPhone15,7,799,2023-09-01,Decline,Smartphones,674.12
2025-02-04,iPhone15,6,799,2023-09-01,Decline,Smartphones,673.88
2025-02-05,iPhone15,6,799,2023-09-01,Decline,Smartphones,639.96
2025-02-06,iPhone15,7,799,2023-09-01,Decline,Smartphones,673.4
2025-02-07,iPhone15,7,799,2023-09-01,Decline,Smartphones,639.5
2025-02-08,iPhone15,7,799,2023-09-01,Decline,Smartphones,672.92
2025-02-09,iPhone15,8,799,2023-09-01,Decline,Smartphones,672.68
2025-02-10,iPhone15,7,799,2023-09-01,Decline,Smartphones,672.44
2025-02-11,iPhone15,7,799,2023-09-01,Decline,Smartphones,672.2
2025-02-12,iPhone15,6,799,2023-09-01,Decline,Smartphones,705.56
2025-02-13,iPhone15,6,799,2023-09-01,Decline,Smartphones,705.31
2025-02-14,iPhone15,7,799,2023-09-01,Decline,Smartphones,637.91
2025-02-15,iPhone15,7,799,2023-09-01,Decline,Smartphones,671.24
2025-02-16,iPhone15,7,799,2023-09-01,Decline,Smartphones,637.45
2025-02-17,iPhone15,6,799,2023-09-01,Decline,Smartphones,704.3
2025-02-18,iPhone15,6,799,2023-09-01,Decline,Smartphones,704.05
2025-02-19,iPhone15,6,799,2023-09-01,Decline,Smartphones,670.28
2025-02-20,iPhone15,6,799,2023-09-01,Decline,Smartphones,670.04
2025-02-21,iPhone15,8,799,2023-09-01,Decline,Smartphones,669.8
2025-02-22,iPhone15,7,799,2023-09-01,Decline,Smartphones,669.56
2025-02-23,iPhone15,6,799,2023-09-01,Decline,Smartphones,669.32
2025-02-24,iPhone15,6,799,2023-09-01,Decline,Smartphones,702.54
2025-02-25,iPhone15,5,799,2023-09-01,Decline,Smartphones,635.4
2025-02-26,iPhone15,5,799,2023-09-01,Decline,Smartphones,668.6
2025-02-27,iPhone15,6,799,2023-09-01,Decline,Smartphones,668.36
2025-02-28,iPhone15,7,799,2023-09-01,Decline,Smartphones,634.72
2025-03-01,iPhone15,7,799,2023-09-01,Decline,Smartphones,667.88
2025-03-02,iPhone15,6,799,2023-09-01,Decline,Smartphones,701.03
2025-03-03,iPhone15,6,799,2023-09-01,Decline,Smartphones,667.4
2025-03-04,iPhone15,5,799,2023-09-01,Decline,Smartphones,633.81
2025-03-05,iPhone15,5,799,2023-09-01,Decline,Smartphones,666.93
2025-03-06,iPhone15,6,799,2023-09-01,Decline,Smartphones,700.02
2025-03-07,iPhone15,7,799,2023-09-01,Decline,Smartphones,666.45
2025-03-08,iPhone15,6,799,2023-09-01,Decline,Smartphones,666.21
2025-03-09,iPhone15,6,799,2023-09-01,Decline,Smartphones,632.67
2025-03-10,iPhone15,5,799,2023-09-01,Decline,Smartphones,632.44
2025-03-11,iPhone15,5,799,2023-09-01,Decline,Smartphones,632.21
2025-03-12,iPhone15,5,799,2023-09-01,Decline,Smartphones,665.25
2025-03-13,iPhone15,6,799,2023-09-01,Decline,Smartphones,665.01
2025-03-14,iPhone15,6,799,2023-09-01,Decline,Smartphones,664.77
2025-03-15,iPhone15,6,799,2023-09-01,Decline,Smartphones,664.53
2025-03-16,iPhone15,6,799,2023-09-01,Decline,Smartphones,664.29
2025-03-17,iPhone15,5,799,2023-09-01,Decline,Smartphones,664.05
2025-03-18,iPhone15,5,799,2023-09-01,Decline,Smartphones,663.81
2025-03-19,iPhone15,5,799,2023-09-01,Decline,Smartphones,696.75
2025-03-20,iPhone15,5,799,2023-09-01,Decline,Smartphones,663.33
2025-03-21,iPhone15,5,799,2023-09-01,Decline,Smartphones,696.24
2025-03-22,iPhone15,6,799,2023-09-01,Decline,Smartphones,662.85
2025-03-23,iPhone15,5,799,2023-09-01,Decline,Smartphones,695.74
2025-03-24,iPhone15,4,799,2023-09-01,Decline,Smartphones,629.25
2025-03-25,iPhone15,5,799,2023-09-01,Decline,Smartphones,695.24
2025-03-26,iPhone15,5,799,2023-09-01,Decline,Smartphones,661.89
2025-03-27,iPhone15,5,799,2023-09-01,Decline,Smartphones,661.65
2025-03-28,iPhone15,6,799,2023-09-01,Decline,Smartphones,661.41
2025-03-29,iPhone15,5,799,2023-09-01,Decline,Smartphones,661.17
2025-03-30,iPhone15,5,799,2023-09-01,Decline,Smartphones,660.93
2025-03-31,iPhone15,5,799,2023-09-01,Decline,Smartphones,627.66
2024-01-01,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-02,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-03,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-01-04,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-05,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-01-06,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-07,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-08,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-09,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-10,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-11,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-12,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-13,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-14,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-01-15,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-01-16,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-17,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-01-18,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-19,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-20,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-21,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-22,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-23,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-24,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-25,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-26,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-27,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-28,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-29,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-30,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-01-31,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-01,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-02,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-02-03,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-04,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-05,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-06,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-07,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-08,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-09,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-02-10,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-02-11,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-12,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-02-13,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-02-14,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-15,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-16,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-17,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-18,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-02-19,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-02-20,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-02-21,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-22,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-23,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-02-24,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-25,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-02-26,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-27,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-02-28,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-02-29,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-01,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-02,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-03,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-04,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-03-05,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-03-06,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-07,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-08,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-09,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-10,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-11,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-12,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-13,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-14,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-15,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-16,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-17,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-18,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-19,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-20,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-21,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-22,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-23,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-24,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-25,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-26,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-27,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-28,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-29,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-03-30,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-03-31,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-01,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-02,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-03,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-04-04,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-05,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-06,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-07,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-08,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-04-09,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-04-10,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-04-11,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-12,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-13,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-14,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-15,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-16,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-17,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-18,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-19,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-20,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-04-21,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-22,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-04-23,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-04-24,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-25,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-26,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-27,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-28,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-29,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-04-30,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-01,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-02,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-03,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-04,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-05-05,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-06,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-07,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-08,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-09,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-10,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-05-11,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-12,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-13,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-14,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-15,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-16,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-17,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-18,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-19,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-20,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-21,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-22,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-23,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-05-24,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-25,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-26,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-27,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-05-28,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-29,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-30,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-05-31,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-01,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-02,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-03,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-04,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-05,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-06,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-07,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-06-08,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-09,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-10,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-11,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-12,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-13,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-14,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-15,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-16,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-17,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-18,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-19,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-20,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-21,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-22,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-23,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-06-24,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-25,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-26,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-27,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-28,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-29,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-06-30,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-01,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-02,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-03,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-04,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-07-05,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-06,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-07,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-07-08,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-09,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-10,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-11,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-12,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-07-13,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-14,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-15,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-07-16,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-17,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-07-18,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-19,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-20,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-21,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-07-22,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-23,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-24,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-07-25,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-26,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-27,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-07-28,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-29,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-30,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-07-31,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-01,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-08-02,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-08-03,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-04,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-05,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-06,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-08-07,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-08,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-09,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-10,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-11,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-12,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-08-13,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-14,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-08-15,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-16,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-08-17,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-18,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-19,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-08-20,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-21,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-22,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-23,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-08-24,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-25,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-26,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-27,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-28,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-08-29,iPhone16,0,999,2024-09-15,Growth,Smartphones,1043.96
2024-08-30,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-08-31,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
2024-09-01,iPhone16,0,999,2024-09-15,Growth,Smartphones,1098.9
